Co Code,County,Dist Code,District,Position,White,%White,Black,%Black,Hispanic,%Hispanic,Asian,%Asian,American Indian,%American Indian,Hawaiian Native,%Hawaiian Native,Two or More Races,%Two or More Races,Total,Male,%Male,Female,%Female,%Non Binary
07,Camden,5900,Woodlynne School District,Administrators,1.0,33.3,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,66.7,1.0,33.3,<.1
07,Camden,5900,Woodlynne School District,Special Service,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,100.0,<.1
07,Camden,5900,Woodlynne School District,Teacher,31.1,94.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,6.0,18.1,27.1,81.9,<.1
07,Camden,5900,Woodlynne School District,Supervisors/Coordinators,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,<.1
09,Cape May,0170,Avalon School District,Administrators,1.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,100.0,<.1
09,Cape May,0170,Avalon School District,Special Service,4.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,4.6,100.0,<.1
09,Cape May,0170,Avalon School District,Teacher,13.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,3.2,24.2,10.0,75.8,<.1
09,Cape May,0170,Avalon School District,Supervisors/Coordinators,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,<.1
09,Cape May,0710,Cape May City School District,Administrators,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,<.1
09,Cape May,0710,Cape May City School District,Special Service,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,1.0,50.0,<.1
09,Cape May,0710,Cape May City School District,Teacher,19.2,95.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,4.0,19.8,16.2,80.2,<.1
09,Cape May,0710,Cape May City School District,Supervisors/Coordinators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<.1
09,Cape May,0715,Cape May County Special Services School District,Administrators,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,40.0,3.0,60.0,<.1
09,Cape May,0715,Cape May County Special Services School District,Special Service,28.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,7.1,26.0,92.9,<.1
09,Cape May,0715,Cape May County Special Services School District,Teacher,38.0,97.4,1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,4.0,10.3,35.0,89.7,<.1
09,Cape May,0715,Cape May County Special Services School District,Supervisors/Coordinators,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,<.1
09,Cape May,0720,Cape May County Technical High School District,Administrators,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,40.0,3.0,60.0,<.1
09,Cape May,0720,Cape May County Technical High School District,Special Service,5.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1.0,17.2,4.8,82.8,<.1
09,Cape May,0720,Cape May County Technical High School District,Teacher,61.0,93.8,2.0,3.1,1.0,1.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,65.0,36.0,55.4,29.0,44.6,<.1
09,Cape May,0720,Cape May County Technical High School District,Supervisors/Coordinators,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,<.1
09,Cape May,1080,Dennis Township School District,Administrators,3.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,3.5,100.0,<.1
09,Cape May,1080,Dennis Township School District,Special Service,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,100.0,<.1
09,Cape May,1080,Dennis Township School District,Teacher,61.4,98.4,0.0,0.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4,8.0,12.8,54.4,87.2,<.1
09,Cape May,1080,Dennis Township School District,Supervisors/Coordinators,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,100.0,<.1
09,Cape May,2820,Lower Cape May Regional School District,Administrators,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,70.0,3.0,30.0,<.1
09,Cape May,2820,Lower Cape May Regional School District,Special Service,17.0,94.4,1.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,11.1,16.0,88.9,<.1
09,Cape May,2820,Lower Cape May Regional School District,Teacher,107.6,98.2,1.0,0.9,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.6,47.0,42.9,62.7,57.2,<.1
09,Cape May,2820,Lower Cape May Regional School District,Supervisors/Coordinators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<.1
09,Cape May,2840,Lower Township Elementary School District,Administrators,5.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.7,0.0,0.0,0.0,0.0,6.0,5.0,83.3,1.0,16.7,<.1
09,Cape May,2840,Lower Township Elementary School District,Special Service,23.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,8.7,21.0,91.3,<.1
09,Cape May,2840,Lower Township Elementary School District,Teacher,148.6,99.3,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.6,14.0,9.4,135.6,90.6,<.1
09,Cape May,2840,Lower Township Elementary School District,Supervisors/Coordinators,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,100.0,<.1
09,Cape May,3130,Middle Township Public School District,Administrators,14.0,93.3,1.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,60.0,6.0,40.0,<.1
09,Cape May,3130,Middle Township Public School District,Special Service,27.0,96.4,1.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,3.6,27.0,96.4,<.1
09,Cape May,3130,Middle Township Public School District,Teacher,199.7,93.2,9.5,4.4,4.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,214.2,45.0,21.0,169.2,79.0,<.1
09,Cape May,3130,Middle Township Public School District,Supervisors/Coordinators,2.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,2.2,100.0,<.1
09,Cape May,3680,North Wildwood School District,Administrators,2.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.0,38.5,1.6,61.5,<.1
09,Cape May,3680,North Wildwood School District,Special Service,6.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.3,4.6,6.2,95.4,<.1
09,Cape May,3680,North Wildwood School District,Teacher,31.5,96.9,0.0,0.0,1.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,6.7,20.6,25.8,79.4,<.1
09,Cape May,3680,North Wildwood School District,Supervisors/Coordinators,1.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,1.4,100.0,<.1
09,Cape May,3780,Ocean City School District,Administrators,11.0,91.7,1.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,58.3,5.0,41.7,<.1
09,Cape May,3780,Ocean City School District,Special Service,61.1,91.7,1.3,2.0,1.4,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.2,66.6,26.1,39.2,40.5,60.8,<.1
09,Cape May,3780,Ocean City School District,Teacher,172.2,94.5,4.0,2.2,4.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.1,182.2,67.1,36.8,115.1,63.2,<.1
09,Cape May,3780,Ocean City School District,Supervisors/Coordinators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<.1
09,Cape May,5060,Stone Harbor School District,Administrators,1.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,100.0,<.1
09,Cape May,5060,Stone Harbor School District,Special Service,5.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,5.7,100.0,<.1
09,Cape May,5060,Stone Harbor School District,Teacher,9.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,2.8,29.2,6.9,71.9,<.1
09,Cape May,5060,Stone Harbor School District,Supervisors/Coordinators,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,<.1
09,Cape May,5340,Upper Township School District,Administrators,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,57.1,3.0,42.9,<.1
09,Cape May,5340,Upper Township School District,Special Service,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,5.0,19.0,95.0,<.1
09,Cape May,5340,Upper Township School District,Teacher,118.0,99.2,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,21.0,17.6,98.0,82.4,<.1
09,Cape May,5340,Upper Township School District,Supervisors/Coordinators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<.1
09,Cape May,5610,West Cape May School District,Administrators,0.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,100.0,0.0,0.0,<.1
09,Cape May,5610,West Cape May School District,Special Service,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,<.1
09,Cape May,5610,West Cape May School District,Teacher,11.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.3,11.8,9.8,89.1,<.1
09,Cape May,5610,West Cape May School District,Supervisors/Coordinators,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,<.1
09,Cape May,5790,Wildwood City School District,Administrators,5.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,81.8,1.0,18.2,<.1
09,Cape May,5790,Wildwood City School District,Special Service,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,100.0,<.1
09,Cape May,5790,Wildwood City School District,Teacher,85.0,93.4,2.0,2.2,3.0,3.3,0.0,0.0,0.0,0.0,1.0,1.1,0.0,0.0,91.0,32.0,35.2,59.0,64.8,<.1
09,Cape May,5790,Wildwood City School District,Supervisors/Coordinators,3.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.5,14.3,3.0,85.7,<.1
09,Cape May,5800,Wildwood Crest Borough School District,Administrators,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,<.1
09,Cape May,5800,Wildwood Crest Borough School District,Special Service,4.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1.4,30.4,3.2,69.6,<.1
09,Cape May,5800,Wildwood Crest Borough School District,Teacher,36.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,5.3,14.5,31.4,85.8,<.1
09,Cape May,5800,Wildwood Crest Borough School District,Supervisors/Coordinators,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,<.1
09,Cape May,5840,Woodbine School District,Administrators,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,1.0,50.0,<.1
09,Cape May,5840,Woodbine School District,Special Service,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,100.0,<.1
09,Cape May,5840,Woodbine School District,Teacher,25.1,96.2,1.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,5.1,19.5,21.0,80.5,<.1
09,Cape May,5840,Woodbine School District,Supervisors/Coordinators,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,<.1
11,Cumberland,0540,Bridgeton City School District,Administrators,11.0,37.9,12.0,41.4,6.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,51.7,14.0,48.3,<.1
11,Cumberland,0540,Bridgeton City School District,Special Service,35.5,59.7,14.0,23.5,6.0,10.1,1.0,1.7,1.0,1.7,0.0,0.0,2.0,3.4,59.5,8.0,13.4,51.5,86.6,<.1
11,Cumberland,0540,Bridgeton City School District,Teacher,390.5,76.3,53.0,10.4,65.5,12.8,1.0,0.2,0.0,0.0,0.0,0.0,2.0,0.4,512.0,118.0,23.0,394.0,77.0,<.1
11,Cumberland,0540,Bridgeton City School District,Supervisors/Coordinators,5.0,55.6,4.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,33.3,6.0,66.7,<.1
11,Cumberland,0950,Commercial Township School District,Administrators,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,100.0,<.1
11,Cumberland,0950,Commercial Township School District,Special Service,8.0,88.9,1.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,33.3,6.0,66.7,<.1
11,Cumberland,0950,Commercial Township School District,Teacher,34.0,91.9,1.0,2.7,1.0,2.7,0.0,0.0,1.0,2.7,0.0,0.0,0.0,0.0,37.0,5.0,13.5,32.0,86.5,<.1
11,Cumberland,0950,Commercial Township School District,Supervisors/Coordinators,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,<.1
11,Cumberland,0995,Cumberland County Board Of Vocational Education,Administrators,6.0,85.7,1.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,42.9,4.0,57.1,<.1
11,Cumberland,0995,Cumberland County Board Of Vocational Education,Special Service,9.0,90.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,30.0,7.0,70.0,<.1
11,Cumberland,0995,Cumberland County Board Of Vocational Education,Teacher,65.0,81.3,3.0,3.8,8.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,31.0,38.8,49.0,61.3,<.1
11,Cumberland,0995,Cumberland County Board Of Vocational Education,Supervisors/Coordinators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<.1
11,Cumberland,0997,Cumberland Regional School District,Administrators,7.0,87.5,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,62.5,3.0,37.5,<.1
11,Cumberland,0997,Cumberland Regional School District,Special Service,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,30.0,7.0,70.0,<.1
11,Cumberland,0997,Cumberland Regional School District,Teacher,67.8,86.4,3.0,3.8,5.8,7.4,1.0,1.3,0.0,0.0,0.0,0.0,1.0,1.3,78.5,32.0,40.8,46.5,59.2,<.1
11,Cumberland,0997,Cumberland Regional School District,Supervisors/Coordinators,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,66.7,1.0,33.3,<.1
11,Cumberland,1020,Deerfield Township School District,Administrators,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,2.0,66.7,<.1
11,Cumberland,1020,Deerfield Township School District,Special Service,1.8,69.2,0.8,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,2.6,100.0,<.1
11,Cumberland,1020,Deerfield Township School District,Teacher,26.4,84.6,1.0,3.2,1.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.4,31.2,4.0,12.8,27.2,87.2,<.1
11,Cumberland,1020,Deerfield Township School District,Supervisors/Coordinators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<.1
11,Cumberland,1120,Downe Township School District,Administrators,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,<.1
11,Cumberland,1120,Downe Township School District,Special Service,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,<.1
11,Cumberland,1120,Downe Township School District,Teacher,17.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,11.8,15.0,88.2,<.1
11,Cumberland,1120,Downe Township School District,Supervisors/Coordinators,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,<.1
11,Cumberland,1460,Fairfield Township School District,Administrators,1.0,33.3,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,66.7,1.0,33.3,<.1
11,Cumberland,1460,Fairfield Township School District,Special Service,1.0,33.3,1.0,33.3,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,2.0,66.7,<.1
11,Cumberland,1460,Fairfield Township School District,Teacher,38.5,77.8,8.0,16.2,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,49.5,9.0,18.2,40.5,81.8,<.1
11,Cumberland,1460,Fairfield Township School District,Supervisors/Coordinators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<.1
11,Cumberland,1820,Greenwich Township School District,Administrators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<.1
11,Cumberland,1820,Greenwich Township School District,Special Service,1.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.2,13.3,1.3,86.7,<.1
11,Cumberland,1820,Greenwich Township School District,Teacher,4.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.8,40.0,2.7,60.0,<.1
11,Cumberland,1820,Greenwich Township School District,Supervisors/Coordinators,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,<.1
11,Cumberland,2270,Hopewell Township School District,Administrators,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,25.0,1.5,75.0,<.1
11,Cumberland,2270,Hopewell Township School District,Special Service,4.0,80.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,100.0,<.1
11,Cumberland,2270,Hopewell Township School District,Teacher,37.0,97.4,0.0,0.0,0.0,0.0,1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,38.0,7.0,18.4,31.0,81.6,<.1
11,Cumberland,2270,Hopewell Township School District,Supervisors/Coordinators,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,50.0,0.5,50.0,<.1
11,Cumberland,2570,Lawrence Township School District,Administrators,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,100.0,<.1
11,Cumberland,2570,Lawrence Township School District,Special Service,8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,100.0,<.1
11,Cumberland,2570,Lawrence Township School District,Teacher,46.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,6.8,14.6,39.8,85.4,<.1
11,Cumberland,2570,Lawrence Township School District,Supervisors/Coordinators,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,100.0,<.1
11,Cumberland,3050,Maurice River Township School District,Administrators,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,66.7,1.0,33.3,<.1
11,Cumberland,3050,Maurice River Township School District,Special Service,2.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.8,28.6,2.0,71.4,<.1
11,Cumberland,3050,Maurice River Township School District,Teacher,33.0,94.3,0.0,0.0,2.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,6.0,17.1,29.0,82.9,<.1
11,Cumberland,3050,Maurice River Township School District,Supervisors/Coordinators,1.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.3,23.1,1.0,76.9,<.1
11,Cumberland,3230,Millville School District,Administrators,24.0,80.0,5.0,16.7,1.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,17.0,56.7,13.0,43.3,<.1
11,Cumberland,3230,Millville School District,Special Service,67.0,88.2,4.0,5.3,4.0,5.3,0.0,0.0,1.0,1.3,0.0,0.0,0.0,0.0,76.0,9.0,11.8,67.0,88.2,<.1
11,Cumberland,3230,Millville School District,Teacher,389.5,91.5,17.0,4.0,16.0,3.8,2.0,0.5,1.0,0.2,0.0,0.0,0.0,0.0,425.5,92.5,21.7,333.0,78.3,<.1
11,Cumberland,3230,Millville School District,Supervisors/Coordinators,10.0,90.9,0.0,0.0,1.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,27.3,8.0,72.7,<.1
11,Cumberland,5070,Stow Creek Township School District,Administrators,1.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0,62.5,0.6,37.5,<.1
11,Cumberland,5070,Stow Creek Township School District,Special Service,1.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,1.9,100.0,<.1
11,Cumberland,5070,Stow Creek Township School District,Teacher,13.8,86.3,0.0,0.0,0.1,0.6,2.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,100.0,<.1
11,Cumberland,5070,Stow Creek Township School District,Supervisors/Coordinators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<.1
11,Cumberland,5300,Upper Deerfield Township School District,Administrators,4.0,80.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,60.0,2.0,40.0,<.1
11,Cumberland,5300,Upper Deerfield Township School District,Special Service,10.9,97.3,0.0,0.0,0.0,0.0,0.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,11.2,1.3,11.6,9.9,88.4,<.1
11,Cumberland,5300,Upper Deerfield Township School District,Teacher,75.8,91.2,1.0,1.2,3.5,4.2,1.8,2.2,1.0,1.2,0.0,0.0,0.0,0.0,83.1,9.8,11.8,73.3,88.2,<.1
11,Cumberland,5300,Upper Deerfield Township School District,Supervisors/Coordinators,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,100.0,<.1
11,Cumberland,5390,Vineland Public School District,Administrators,27.0,79.4,1.0,2.9,6.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,10.0,29.4,24.0,70.6,<.1
11,Cumberland,5390,Vineland Public School District,Special Service,100.0,90.9,3.0,2.7,7.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,11.0,10.0,99.0,90.0,<.1
11,Cumberland,5390,Vineland Public School District,Teacher,620.6,84.7,29.0,4.0,78.3,10.7,5.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,732.9,132.3,18.1,600.7,82.0,<.1
11,Cumberland,5390,Vineland Public School District,Supervisors/Coordinators,10.0,90.9,0.0,0.0,1.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,27.3,8.0,72.7,<.1
13,Essex,0250,Belleville Public School District,Administrators,19.0,82.6,1.0,4.3,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,69.6,7.0,30.4,<.1
